node,edge
STAT1,NFIA
STAT1,NFIB
STAT1,NFIC
STAT1,NFIX
STAT1,NHLH1
STAT1,NKX2-2
STAT1,NR2F1
STAT1,NR2F2
STAT1,NR4A2
STAT1,OLIG1
STAT1,OLIG2
STAT1,OSR1
STAT1,PAX3
STAT1,PAX6
STAT1,PBX1
STAT1,PKNOX2
STAT1,POU2F2
STAT1,POU3F2
STAT1,POU3F3
STAT1,PROX1
STAT1,RARA
STAT1,RELA
STAT1,RFX2
STAT1,RFX4
STAT1,RUNX1
STAT1,RUNX3
STAT1,SALL1
STAT1,SALL2
STAT1,SATB1
STAT1,SHOX
STAT1,SIX1
STAT1,SOX1
STAT1,SOX10
STAT1,SOX11
STAT1,SOX12
STAT1,SOX13
STAT1,SOX2
STAT1,SOX21
STAT1,SOX4
STAT1,SOX6
STAT1,SOX8
STAT1,SOX9
STAT1,SP1
STAT1,SPIB
STAT1,SREBF1
STAT1,SRF
STAT1,TBX21
STAT1,TCF12
STAT1,TCF4
STAT1,TCF7L2
STAT1,TEAD1
STAT1,TEF
STAT1,TFAP4
STAT1,TGIF1
STAT1,THRB
STAT1,VSX1
STAT1,YY1
STAT1,ZBTB20
STAT1,ZBTB38
STAT1,ZEB1
STAT1,ZFP14
STAT1,ZFP3
STAT1,ZFP41
STAT1,ZFP64
STAT1,ZIC1
STAT1,ZIC4
STAT1,ZIK1
STAT1,ZKSCAN1
STAT1,ZNF114
STAT1,ZNF132
STAT1,ZNF134
STAT1,ZNF135
STAT1,ZNF174
STAT1,ZNF184
STAT1,ZNF19
STAT1,ZNF211
STAT1,ZNF213
STAT1,ZNF22
STAT1,ZNF226
STAT1,ZNF227
STAT1,ZNF23
STAT1,ZNF232
STAT1,ZNF236
STAT1,ZNF251
STAT1,ZNF254
STAT1,ZNF26
STAT1,ZNF266
STAT1,ZNF276
STAT1,ZNF287
STAT1,ZNF320
STAT1,ZNF324
STAT1,ZNF334
STAT1,ZNF343
STAT1,ZNF35
STAT1,ZNF366
STAT1,ZNF383
STAT1,ZNF397
STAT1,ZNF43
STAT1,ZNF439
STAT1,ZNF440
STAT1,ZNF445
STAT1,ZNF468
STAT1,ZNF497
STAT1,ZNF501
STAT1,ZNF502
STAT1,ZNF516
STAT1,ZNF521
STAT1,ZNF524
STAT1,ZNF526
STAT1,ZNF530
STAT1,ZNF541
STAT1,ZNF549
STAT1,ZNF551
STAT1,ZNF552
STAT1,ZNF557
STAT1,ZNF559
STAT1,ZNF568
STAT1,ZNF57
STAT1,ZNF574
STAT1,ZNF579
STAT1,ZNF580
STAT1,ZNF581
STAT1,ZNF584
STAT1,ZNF585A
STAT1,ZNF587
STAT1,ZNF605
STAT1,ZNF606
STAT1,ZNF619
STAT1,ZNF629
STAT1,ZNF648
STAT1,ZNF662
STAT1,ZNF669
STAT1,ZNF670
STAT1,ZNF672
STAT1,ZNF678
STAT1,ZNF682
STAT1,ZNF689
STAT1,ZNF69
STAT1,ZNF692
STAT1,ZNF696
STAT1,ZNF699
STAT1,ZNF709
STAT1,ZNF713
STAT1,ZNF771
STAT1,ZNF785
STAT1,ZNF8
STAT1,ZNF84
STAT1,ZNF90
STAT1,ZNF91
STAT1,ZNF92
STAT1,ZSCAN1
STAT1,ZSCAN16
STAT1,ZSCAN4
TBX21,BACH2
TBX21,BCL6
TBX21,CREB3L2
TBX21,CREB5
TBX21,E2F2
TBX21,E2F3
TBX21,EGR3
TBX21,ESRRA
TBX21,ETS1
TBX21,FIZ1
TBX21,FOS
TBX21,FOXB1
TBX21,FOXO3
TBX21,KLF13
TBX21,KLF3
TBX21,KLF4
TBX21,KLF5
TBX21,MEF2D
TBX21,MEIS1
TBX21,MLX
TBX21,MYC
TBX21,MYCN
TBX21,NFATC1
TBX21,NFIA
TBX21,NFIB
TBX21,NFIC
TBX21,NFIX
TBX21,NFKB2
TBX21,NKX2-2
TBX21,NR2F1
TBX21,NR2F2
TBX21,OLIG1
TBX21,OLIG2
TBX21,PAX3
TBX21,PBX1
TBX21,PKNOX2
TBX21,POU3F2
TBX21,POU3F3
TBX21,PROX1
TBX21,RARA
TBX21,RFX2
TBX21,RUNX3
TBX21,SALL1
TBX21,SOX1
TBX21,SOX10
TBX21,SOX11
TBX21,SOX13
TBX21,SOX2
TBX21,SOX4
TBX21,SOX6
TBX21,SREBF1
TBX21,SRF
TBX21,TBX21
TBX21,TCF4
TBX21,TCF7L2
TBX21,YY1
TBX21,ZBTB38
TBX21,ZFP41
TBX21,ZIC1
TBX21,ZIC4
TBX21,ZNF213
TBX21,ZNF251
TBX21,ZNF254
TBX21,ZNF287
TBX21,ZNF334
TBX21,ZNF343
TBX21,ZNF366
TBX21,ZNF497
TBX21,ZNF516
TBX21,ZNF521
TBX21,ZNF524
TBX21,ZNF580
TBX21,ZNF581
TBX21,ZNF648
TBX21,ZNF662
TBX21,ZNF672
TBX21,ZNF682
TBX21,ZNF689
TBX21,ZNF692
TBX21,ZNF696
TBX21,ZNF771
TBX21,ZNF785
TBX21,ZNF90
TCF12,ASCL2
TCF12,BHLHE40
TCF12,BHLHE41
TCF12,CAMTA1
TCF12,CREB3L2
TCF12,CREB5
TCF12,E2F2
TCF12,E2F3
TCF12,E2F6
TCF12,EGR1
TCF12,EGR3
TCF12,ETV6
TCF12,FIZ1
TCF12,FOS
TCF12,FOXK1
TCF12,GFI1
TCF12,GLIS2
TCF12,GLIS3
TCF12,HEY1
TCF12,HIC2
TCF12,IRX2
TCF12,KLF13
TCF12,KLF16
TCF12,KLF5
TCF12,MAFF
TCF12,MEF2D
TCF12,NFIA
TCF12,NFIX
TCF12,NKX2-2
TCF12,NR2F1
TCF12,NR2F2
TCF12,OLIG1
TCF12,OLIG2
TCF12,PAX3
TCF12,PKNOX2
TCF12,POU3F2
TCF12,POU3F3
TCF12,RARA
TCF12,SALL1
TCF12,SOX1
TCF12,SOX10
TCF12,SOX9
TCF12,SREBF1
TCF12,SRF
TCF12,TBX21
TCF12,TCF4
TCF12,TEF
TCF12,TFAP4
TCF12,ZBTB7A
TCF12,ZIC1
TCF12,ZIC4
TCF12,ZNF26
TCF12,ZNF276
TCF12,ZNF311
TCF12,ZNF366
TCF12,ZNF524
TCF12,ZNF574
TCF12,ZNF580
TCF12,ZNF581
TCF12,ZNF672
TCF12,ZNF692
TCF12,ZNF771
TCF4,E2F2
TCF4,ETV5
TCF4,FOS
TCF4,ID1
TCF4,KLF13
TCF4,KLF5
TCF4,MYC
TCF4,NFIX
TCF4,NKX2-2
TCF4,NR2F2
TCF4,OLIG1
TCF4,POU3F2
TCF4,POU3F3
TCF4,RFX2
TCF4,SATB1
TCF4,SOX1
TCF4,SOX10
TCF4,SOX4
TCF4,SRF
TCF4,TFAP4
TCF4,ZFP14
TCF4,ZFP41
TCF4,ZNF135
TCF4,ZNF366
TCF4,ZNF383
TCF4,ZNF516
TCF4,ZNF606
TCF4,ZNF689
TCF4,ZNF696
TCF4,ZNF785
TCF4,ZSCAN1
TCF7L2,AEBP2
TCF7L2,ATF6
TCF7L2,BACH2
TCF7L2,BCL6
TCF7L2,BHLHE40
TCF7L2,CAMTA1
TCF7L2,CREB3L2
TCF7L2,CREB5
TCF7L2,E2F2
TCF7L2,E2F6
TCF7L2,EGR3
TCF7L2,EHF
TCF7L2,ETS1
TCF7L2,ETV1
TCF7L2,ETV6
TCF7L2,FOS
TCF7L2,FOSL2
TCF7L2,FOXB1
TCF7L2,FOXJ2
TCF7L2,FOXK1
TCF7L2,FOXN2
TCF7L2,FOXR1
TCF7L2,GATA1
TCF7L2,GLIS2
TCF7L2,GLIS3
TCF7L2,GZF1
TCF7L2,HES7
TCF7L2,HEY1
TCF7L2,HEY2
TCF7L2,HKR1
TCF7L2,ID1
TCF7L2,IRF2
TCF7L2,IRX2
TCF7L2,JUNB
TCF7L2,JUND
TCF7L2,KLF12
TCF7L2,KLF13
TCF7L2,KLF16
TCF7L2,KLF4
TCF7L2,KLF5
TCF7L2,KLF7
TCF7L2,MAFF
TCF7L2,MEIS1
TCF7L2,MEOX2
TCF7L2,MXI1
TCF7L2,MYC
TCF7L2,NFATC1
TCF7L2,NFIA
TCF7L2,NFIB
TCF7L2,NFIC
TCF7L2,NFIX
TCF7L2,NR1D1
TCF7L2,NR2F2
TCF7L2,OLIG1
TCF7L2,OLIG2
TCF7L2,PAX3
TCF7L2,PBX1
TCF7L2,PKNOX2
TCF7L2,POU3F2
TCF7L2,POU3F3
TCF7L2,RARA
TCF7L2,RELA
TCF7L2,RFX2
TCF7L2,RUNX1
TCF7L2,RUNX3
TCF7L2,SALL1
TCF7L2,SATB1
TCF7L2,SHOX
TCF7L2,SOX1
TCF7L2,SOX11
TCF7L2,SOX12
TCF7L2,SOX13
TCF7L2,SOX2
TCF7L2,SOX21
TCF7L2,SOX4
TCF7L2,SOX6
TCF7L2,SOX9
TCF7L2,SPIB
TCF7L2,SREBF1
TCF7L2,SRF
TCF7L2,TCF4
TCF7L2,TCF7L2
TCF7L2,TFAP4
TCF7L2,THRB
TCF7L2,VSX1
TCF7L2,ZBTB38
TCF7L2,ZFP14
TCF7L2,ZFP41
TCF7L2,ZFP64
TCF7L2,ZIC1
TCF7L2,ZIC4
TCF7L2,ZNF174
TCF7L2,ZNF184
TCF7L2,ZNF334
TCF7L2,ZNF366
TCF7L2,ZNF383
TCF7L2,ZNF41
TCF7L2,ZNF516
TCF7L2,ZNF521
TCF7L2,ZNF558
TCF7L2,ZNF619
TCF7L2,ZNF629
TCF7L2,ZNF648
TCF7L2,ZNF672
TCF7L2,ZNF689
TCF7L2,ZNF692
TCF7L2,ZNF696
TCF7L2,ZNF785
TCF7L2,ZNF8
TEAD1,BACH2
TEAD1,CREB3L2
TEAD1,CREB5
TEAD1,E2F2
TEAD1,E2F6
TEAD1,EGR3
TEAD1,ELF2
TEAD1,ESRRA
TEAD1,ETV6
TEAD1,FIZ1
TEAD1,FOS
TEAD1,FOXB1
TEAD1,FOXJ2
TEAD1,FOXK1
TEAD1,FOXO3
TEAD1,GLIS2
TEAD1,GLIS3
TEAD1,GSC2
TEAD1,HES7
TEAD1,HEY1
TEAD1,IRF2
TEAD1,JUND
TEAD1,KLF12
TEAD1,KLF13
TEAD1,KLF3
TEAD1,KLF5
TEAD1,MAFF
TEAD1,MEF2D
TEAD1,MEIS1
TEAD1,MEOX2
TEAD1,MLX
TEAD1,MXI1
TEAD1,MYC
TEAD1,NFIA
TEAD1,NFIX
TEAD1,NKX2-2
TEAD1,NR2F1
TEAD1,NR2F2
TEAD1,NR4A2
TEAD1,OLIG1
TEAD1,OLIG2
TEAD1,PAX3
TEAD1,PBX1
TEAD1,PKNOX2
TEAD1,POU3F2
TEAD1,POU3F3
TEAD1,RARA
TEAD1,RELA
TEAD1,RFX2
TEAD1,RREB1
TEAD1,RUNX1
TEAD1,SALL1
TEAD1,SALL2
TEAD1,SATB1
TEAD1,SOX1
TEAD1,SOX10
TEAD1,SOX6
TEAD1,SP1
TEAD1,SREBF1
TEAD1,SRF
TEAD1,TCF4
TEAD1,TFAP4
TEAD1,ZBTB38
TEAD1,ZEB1
TEAD1,ZIC1
TEAD1,ZIC4
TEAD1,ZKSCAN1
TEAD1,ZNF226
TEAD1,ZNF227
TEAD1,ZNF266
TEAD1,ZNF311
TEAD1,ZNF334
TEAD1,ZNF366
TEAD1,ZNF497
TEAD1,ZNF516
TEAD1,ZNF521
TEAD1,ZNF524
TEAD1,ZNF579
TEAD1,ZNF580
TEAD1,ZNF581
TEAD1,ZNF624
TEAD1,ZNF672
TEAD1,ZNF689
TEAD1,ZNF692
TEAD1,ZNF785
TEAD1,ZNF8
TEAD3,BACH2
TEAD3,BHLHE40
TEAD3,CREB5
TEAD3,E2F2
TEAD3,E2F6
TEAD3,ESRRA
TEAD3,ETV6
TEAD3,FOS
TEAD3,FOXB1
TEAD3,FOXJ2
TEAD3,FOXN2
TEAD3,FOXO3
TEAD3,GLIS2
TEAD3,HEY1
TEAD3,IRX2
TEAD3,JUND
TEAD3,KLF13
TEAD3,KLF4
TEAD3,KLF5
TEAD3,MEIS1
TEAD3,MEOX2
TEAD3,MLX
TEAD3,MXI1
TEAD3,MYC
TEAD3,NFATC1
TEAD3,NFIA
TEAD3,NFIX
TEAD3,NKX2-2
TEAD3,NR2F2
TEAD3,OLIG1
TEAD3,OLIG2
TEAD3,PAX3
TEAD3,PBX1
TEAD3,PKNOX2
TEAD3,POU3F2
TEAD3,POU3F3
TEAD3,PROX1
TEAD3,RARA
TEAD3,RFX2
TEAD3,SALL1
TEAD3,SOX1
TEAD3,SOX10
TEAD3,SOX12
TEAD3,SOX2
TEAD3,SOX6
TEAD3,SRF
TEAD3,TCF4
TEAD3,TCF7L2
TEAD3,TFAP4
TEAD3,YY1
TEAD3,ZBTB38
TEAD3,ZIC1
TEAD3,ZIC4
TEAD3,ZKSCAN1
TEAD3,ZNF226
TEAD3,ZNF227
TEAD3,ZNF334
TEAD3,ZNF343
TEAD3,ZNF366
TEAD3,ZNF383
TEAD3,ZNF516
TEAD3,ZNF521
TEAD3,ZNF573
TEAD3,ZNF585A
TEAD3,ZNF629
TEAD3,ZNF648
TEAD3,ZNF672
TEAD3,ZNF689
TEAD3,ZNF692
TEF,AHR
TEF,ATF3
TEF,ATF6
TEF,BACH2
TEF,BCL6
TEF,BHLHE40
TEF,CREB3L2
TEF,CREB5
TEF,E2F2
TEF,E2F6
TEF,EGR3
TEF,ELF2
TEF,ESRRA
TEF,ETS1
TEF,ETV1
TEF,ETV6
TEF,FIZ1
TEF,FOS
TEF,FOXB1
TEF,FOXJ2
TEF,FOXK1
TEF,GATA1
TEF,GLIS3
TEF,HES7
TEF,HEY1
TEF,HEY2
TEF,HKR1
TEF,ID1
TEF,IRF2
TEF,IRX5
TEF,JUND
TEF,KLF12
TEF,KLF13
TEF,KLF16
TEF,KLF3
TEF,KLF4
TEF,KLF5
TEF,KLF7
TEF,MEF2D
TEF,MEIS1
TEF,MEOX2
TEF,MLX
TEF,MXI1
TEF,MYC
TEF,NFATC1
TEF,NFIA
TEF,NFIB
TEF,NFIX
TEF,NKX2-2
TEF,NR2F1
TEF,NR2F2
TEF,OLIG1
TEF,OLIG2
TEF,PAX3
TEF,PBX1
TEF,POU3F2
TEF,POU3F3
TEF,PROX1
TEF,RARA
TEF,RFX2
TEF,RREB1
TEF,RUNX1
TEF,RUNX3
TEF,SALL1
TEF,SALL2
TEF,SATB1
TEF,SOX1
TEF,SOX10
TEF,SOX12
TEF,SOX2
TEF,SOX21
TEF,SOX6
TEF,SOX9
TEF,SP1
TEF,SPIB
TEF,SREBF1
TEF,SRF
TEF,STAT1
TEF,TCF4
TEF,TCF7L2
TEF,TEF
TEF,TFAP4
TEF,ZBTB20
TEF,ZBTB38
TEF,ZFP14
TEF,ZIC1
TEF,ZIC4
TEF,ZNF132
TEF,ZNF135
TEF,ZNF184
TEF,ZNF236
TEF,ZNF254
TEF,ZNF26
TEF,ZNF276
TEF,ZNF287
TEF,ZNF311
TEF,ZNF334
TEF,ZNF366
TEF,ZNF383
TEF,ZNF397
TEF,ZNF41
TEF,ZNF43
TEF,ZNF497
TEF,ZNF516
TEF,ZNF524
TEF,ZNF573
TEF,ZNF579
TEF,ZNF580
TEF,ZNF581
TEF,ZNF584
TEF,ZNF585A
TEF,ZNF606
TEF,ZNF613
TEF,ZNF624
TEF,ZNF629
TEF,ZNF648
TEF,ZNF649
TEF,ZNF672
TEF,ZNF689
TEF,ZNF692
TEF,ZNF713
TEF,ZNF785
TEF,ZNF84
TEF,ZSCAN1
TEF,ZSCAN16
TFAP2A,ASCL2
TFAP2A,BARHL2
TFAP2A,BBX
TFAP2A,BCL6
TFAP2A,BHLHE41
TFAP2A,CAMTA1
TFAP2A,CREB3
TFAP2A,CREB5
TFAP2A,DEAF1
TFAP2A,E2F2
TFAP2A,E2F3
TFAP2A,E2F6
TFAP2A,EGR1
TFAP2A,EGR3
TFAP2A,ELF2
TFAP2A,ESRRA
TFAP2A,ETV5
TFAP2A,ETV6
TFAP2A,FIZ1
TFAP2A,FOS
TFAP2A,FOSL1
TFAP2A,FOXH1
TFAP2A,FOXJ1
TFAP2A,FOXK1
TFAP2A,FOXN2
TFAP2A,FOXN4
TFAP2A,FOXR1
TFAP2A,GLIS2
TFAP2A,GLIS3
TFAP2A,GSC2
TFAP2A,HEY1
TFAP2A,HIC2
TFAP2A,HNF4G
TFAP2A,HSF1
TFAP2A,ID1
TFAP2A,IRF2
TFAP2A,IRX2
TFAP2A,IRX5
TFAP2A,JUNB
TFAP2A,JUND
TFAP2A,KLF12
TFAP2A,KLF13
TFAP2A,KLF15
TFAP2A,KLF16
TFAP2A,KLF4
TFAP2A,MAFF
TFAP2A,MEF2D
TFAP2A,MEIS1
TFAP2A,MLX
TFAP2A,MNT
TFAP2A,MYBL2
TFAP2A,MYC
TFAP2A,MYCN
TFAP2A,NEUROD2
TFAP2A,NFATC1
TFAP2A,NFIA
TFAP2A,NFIB
TFAP2A,NFIC
TFAP2A,NFIX
TFAP2A,NFKB2
TFAP2A,NKX2-2
TFAP2A,NR1D1
TFAP2A,NR2F1
TFAP2A,NR2F2
TFAP2A,NR2F6
TFAP2A,NR4A2
TFAP2A,OLIG1
TFAP2A,OLIG2
TFAP2A,OSR1
TFAP2A,PAX3
TFAP2A,PBX1
TFAP2A,PKNOX2
TFAP2A,POU3F2
TFAP2A,POU3F3
TFAP2A,PROX1
TFAP2A,RARA
TFAP2A,RELA
TFAP2A,RFX1
TFAP2A,RFX2
TFAP2A,RFX4
TFAP2A,RUNX1
TFAP2A,RXRB
TFAP2A,SALL1
TFAP2A,SATB1
TFAP2A,SCRT2
TFAP2A,SOX1
TFAP2A,SOX10
TFAP2A,SOX11
TFAP2A,SOX2
TFAP2A,SOX4
TFAP2A,SOX9
TFAP2A,SP1
TFAP2A,SPIB
TFAP2A,SREBF1
TFAP2A,SRF
TFAP2A,TBX21
TFAP2A,TCF12
TFAP2A,TCF4
TFAP2A,TCF7L2
TFAP2A,TEF
TFAP2A,TFAP4
TFAP2A,THRA
TFAP2A,YY1
TFAP2A,ZBTB20
TFAP2A,ZBTB38
TFAP2A,ZBTB7A
TFAP2A,ZBTB7B
TFAP2A,ZFP3
TFAP2A,ZFP41
TFAP2A,ZFPM1
TFAP2A,ZIC1
TFAP2A,ZIC4
TFAP2A,ZKSCAN1
TFAP2A,ZNF132
TFAP2A,ZNF135
TFAP2A,ZNF195
TFAP2A,ZNF213
TFAP2A,ZNF22
TFAP2A,ZNF226
TFAP2A,ZNF227
TFAP2A,ZNF232
TFAP2A,ZNF236
TFAP2A,ZNF251
TFAP2A,ZNF26
TFAP2A,ZNF276
TFAP2A,ZNF320
TFAP2A,ZNF329
TFAP2A,ZNF343
TFAP2A,ZNF366
TFAP2A,ZNF383
TFAP2A,ZNF43
TFAP2A,ZNF445
TFAP2A,ZNF468
TFAP2A,ZNF497
TFAP2A,ZNF516
TFAP2A,ZNF524
TFAP2A,ZNF526
TFAP2A,ZNF541
TFAP2A,ZNF558
TFAP2A,ZNF565
TFAP2A,ZNF574
TFAP2A,ZNF580
TFAP2A,ZNF581
TFAP2A,ZNF584
TFAP2A,ZNF606
TFAP2A,ZNF624
TFAP2A,ZNF629
TFAP2A,ZNF669
TFAP2A,ZNF670
TFAP2A,ZNF689
TFAP2A,ZNF696
TFAP2A,ZNF709
TFAP2A,ZNF713
TFAP2A,ZNF771
TFAP2A,ZNF785
TFAP2A,ZNF84
TFAP2A,ZSCAN1
TFAP2A,ZSCAN18
TFAP2A,ZSCAN2
TFAP4,BHLHE41
TFAP4,CREB5
TFAP4,E2F2
TFAP4,E2F6
TFAP4,ETV6
TFAP4,FOXB1
TFAP4,ID1
TFAP4,MEIS1
TFAP4,NFIX
TFAP4,OLIG1
TFAP4,OLIG2
TFAP4,PAX3
TFAP4,PKNOX2
TFAP4,POU3F2
TFAP4,POU3F3
TFAP4,RARA
TFAP4,SALL1
TFAP4,SRF
TFAP4,TCF4
TFAP4,TEF
TFAP4,ZNF366
TFAP4,ZNF619
TFE3,BHLHE41
TFE3,GZF1
TFE3,KLF16
TFE3,MEF2D
TFE3,MGA
TFE3,NFIX
TFE3,SRF
TFE3,ZNF135
TFE3,ZNF366
TFE3,ZNF606
TFE3,ZSCAN1
TGIF1,AEBP2
TGIF1,BACH2
TGIF1,CREB3L2
TGIF1,CREB5
TGIF1,DBP
TGIF1,E2F6
TGIF1,EGR1
TGIF1,EGR3
TGIF1,ETS1
TGIF1,ETV5
TGIF1,ETV6
TGIF1,FOS
TGIF1,FOXB1
TGIF1,ID1
TGIF1,IRF2
TGIF1,ISX
TGIF1,KLF13
TGIF1,KLF16
TGIF1,KLF4
TGIF1,MEF2D
TGIF1,MEIS1
TGIF1,MXI1
TGIF1,MYC
TGIF1,NFIA
TGIF1,NFIB
TGIF1,NFIX
TGIF1,NKX2-2
TGIF1,NR4A2
TGIF1,PAX3
TGIF1,PBX1
TGIF1,PKNOX2
TGIF1,POU3F2
TGIF1,POU3F3
TGIF1,RARA
TGIF1,SALL1
TGIF1,SOX1
TGIF1,SOX10
TGIF1,SOX6
TGIF1,SOX9
TGIF1,SPIB
TGIF1,SREBF1
TGIF1,SRF
TGIF1,TBX21
TGIF1,TCF12
TGIF1,TCF4
TGIF1,TCF7L2
TGIF1,TEF
TGIF1,ZIC1
TGIF1,ZIC4
TGIF1,ZNF213
TGIF1,ZNF334
TGIF1,ZNF366
TGIF1,ZNF497
TGIF1,ZNF516
TGIF1,ZNF672
TGIF1,ZNF692
TGIF1,ZNF8
THRA,CREB5
THRA,FOS
THRA,FOSL1
THRA,GLIS3
THRA,ID1
THRA,IRX2
THRA,KLF13
THRA,KLF16
THRA,NFIX
THRA,OLIG2
THRA,SALL1
THRA,SRF
THRA,STAT1
THRA,TCF4
THRA,ZFP41
THRA,ZNF696
THRB,BCL6
THRB,BHLHE40
THRB,CAMTA1
THRB,CREB3L2
THRB,CREB5
THRB,E2F2
THRB,E2F6
THRB,EGR1
THRB,ERF
THRB,ETV6
THRB,FOS
THRB,FOXJ2
THRB,FOXK1
THRB,GLI1
THRB,GLIS2
THRB,GLIS3
THRB,HEY1
THRB,HMBOX1
THRB,ID1
THRB,IRX2
THRB,JUNB
THRB,JUND
THRB,KLF13
THRB,KLF16
THRB,MAFK
THRB,MEF2D
THRB,MYC
THRB,NFIA
THRB,NFIB
THRB,NFIC
THRB,NFIX
THRB,NHLH1
THRB,NR2F2
THRB,OLIG1
THRB,OLIG2
THRB,OSR1
THRB,PBX1
THRB,POU3F2
THRB,POU3F3
THRB,RARA
THRB,RUNX1
THRB,SALL1
THRB,SATB1
THRB,SOX1
THRB,SOX10
THRB,SOX12
THRB,SP1
THRB,SRF
THRB,TCF4
THRB,TEF
THRB,TFAP4
THRB,ZFP41
THRB,ZFPM1
THRB,ZNF174
THRB,ZNF213
THRB,ZNF254
THRB,ZNF266
THRB,ZNF366
THRB,ZNF516
THRB,ZNF526
THRB,ZNF565
THRB,ZNF574
THRB,ZNF629
THRB,ZNF696
THRB,ZNF713
VAX1,BHLHE40
VAX1,BHLHE41
VAX1,CREB3L2
VAX1,CREB5
VAX1,E2F2
VAX1,FOS
VAX1,GLIS2
VAX1,HES7
VAX1,HEY1
VAX1,IRX5
VAX1,JUNB
VAX1,KLF12
VAX1,KLF4
VAX1,KLF5
VAX1,MLX
VAX1,MXI1
VAX1,MYC
VAX1,NFATC1
VAX1,NFIA
VAX1,NFIB
VAX1,NFIX
VAX1,NR2F2
VAX1,OLIG1
VAX1,OLIG2
VAX1,PAX3
VAX1,PBX1
VAX1,POU3F2
VAX1,POU3F3
VAX1,RFX2
VAX1,SALL1
VAX1,SALL2
VAX1,SOX1
VAX1,SOX2
VAX1,SOX21
VAX1,SOX6
VAX1,SOX9
VAX1,SREBF1
VAX1,SRF
VAX1,TCF4
VAX1,TFAP4
VAX1,ZIC1
VAX1,ZIC4
VAX1,ZNF226
VAX1,ZNF227
VAX1,ZNF334
VAX1,ZNF366
VAX1,ZNF516
VAX1,ZNF557
VAX1,ZNF669
VAX1,ZNF670
VAX1,ZNF672
VAX1,ZNF692
VENTX,AEBP2
VENTX,BACH2
VENTX,BCL6
VENTX,CAMTA1
VENTX,CEBPB
VENTX,CREB3L2
VENTX,CREB5
VENTX,E2F2
VENTX,EGR3
VENTX,ETS1
VENTX,FOXB1
VENTX,FOXK1
VENTX,GLIS3
VENTX,HES7
VENTX,HEY2
VENTX,ID1
VENTX,IRX5
VENTX,KLF13
VENTX,KLF16
VENTX,KLF4
VENTX,MXI1
VENTX,MYC
VENTX,NFATC1
VENTX,NFIA
VENTX,NFIB
VENTX,NFIX
VENTX,NKX2-2
VENTX,NR2F2
VENTX,OLIG1
VENTX,OLIG2
VENTX,PAX3
VENTX,PBX1
VENTX,POU3F2
VENTX,POU3F3
VENTX,RFX2
VENTX,RUNX1
VENTX,SALL1
VENTX,SALL2
VENTX,SATB1
VENTX,SOX1
VENTX,SOX21
VENTX,SOX6
VENTX,SREBF1
VENTX,SRF
VENTX,TCF4
VENTX,TCF7L2
VENTX,VSX1
VENTX,ZIC1
VENTX,ZIC4
VENTX,ZNF35
VENTX,ZNF366
VENTX,ZNF43
VENTX,ZNF501
VENTX,ZNF502
VENTX,ZNF516
VSX1,AEBP2
VSX1,BHLHE40
VSX1,BHLHE41
VSX1,CREB3L2
VSX1,CREB5
VSX1,E2F2
VSX1,EGR3
VSX1,ETV7
VSX1,FOS
VSX1,FOXK1
VSX1,GLIS2
VSX1,GLIS3
VSX1,HES7
VSX1,HEY1
VSX1,HKR1
VSX1,ID1
VSX1,IRX5
VSX1,JUNB
VSX1,KLF13
VSX1,KLF5
VSX1,MEF2D
VSX1,MEIS1
VSX1,MEOX2
VSX1,MLX
VSX1,MXI1
VSX1,MYC
VSX1,NFATC1
VSX1,NFIA
VSX1,NFIB
VSX1,NFIX
VSX1,NKX2-2
VSX1,NR2F2
VSX1,OLIG1
VSX1,OLIG2
VSX1,PAX3
VSX1,PBX1
VSX1,POU3F2
VSX1,POU3F3
VSX1,RFX2
VSX1,RUNX1
VSX1,SALL1
VSX1,SALL2
VSX1,SATB1
VSX1,SOX1
VSX1,SOX2
VSX1,SOX21
VSX1,SOX6
VSX1,SOX9
VSX1,SPIB
VSX1,SRF
VSX1,TCF4
VSX1,TCF7L2
VSX1,TFAP4
VSX1,VSX1
VSX1,ZBTB20
VSX1,ZIC1
VSX1,ZIC4
VSX1,ZNF135
VSX1,ZNF287
VSX1,ZNF334
VSX1,ZNF35
VSX1,ZNF366
VSX1,ZNF43
VSX1,ZNF501
VSX1,ZNF502
VSX1,ZNF516
VSX1,ZNF606
VSX1,ZNF613
VSX1,ZNF649
VSX1,ZSCAN1
VSX1,ZSCAN16
YY1,AHR
YY1,ASCL2
YY1,ATF3
YY1,ATF6
YY1,BACH2
YY1,BARHL2
YY1,BBX
YY1,BCL6
YY1,BHLHE40
YY1,BHLHE41
YY1,CAMTA1
YY1,CEBPB
YY1,CREB3
YY1,CREB3L1
YY1,CREB3L2
YY1,CREB5
YY1,DBP
YY1,DEAF1
YY1,E2F2
YY1,E2F3
YY1,E2F6
YY1,EGR1
YY1,EGR3
YY1,EGR4
YY1,ELF2
YY1,ELF4
YY1,EOMES
YY1,ERF
YY1,ESRRA
YY1,ESRRG
YY1,ETS1
YY1,ETV1
YY1,ETV5
YY1,ETV6
YY1,FIZ1
YY1,FOS
YY1,FOSL1
YY1,FOSL2
YY1,FOXB1
YY1,FOXC1
YY1,FOXD4L2
YY1,FOXD4L5
YY1,FOXH1
YY1,FOXJ1
YY1,FOXJ2
YY1,FOXK1
YY1,FOXN2
YY1,FOXO3
YY1,FOXP1
YY1,FOXR1
