"['SOX12', 'STAT3', 'ZBTB38', 'STAT4', 'ETS1', 'SMAD3', 'STAT1', 'PBX1', 'EHF', 'FOXN2', 'ID1', 'TCF7L2']",38.833333333333336
"['SOX12', 'STAT3', 'DBP', 'EHF', 'SMAD3', 'TCF7L2', 'PBX1', 'TGIF1', 'KLF5', 'GLI2', 'NFIB']",38.81818181818182
"['SOX12', 'E2F2', 'DBP', 'TCF7L2', 'SMAD3', 'ETS1', 'ZNF143', 'EHF', 'PBX1']",38.77777777777778
"['SOX12', 'STAT3', 'DBP', 'EHF', 'SMAD3', 'TCF7L2', 'PBX1', 'TGIF1', 'TEAD1', 'NFIB', 'GLI2']",38.72727272727273
"['JUNB', 'STAT3', 'RARB', 'GLI2', 'PBX1', 'ETS1', 'EHF']",38.714285714285715
"['SOX12', 'STAT3', 'DBP', 'EHF', 'RARB', 'ZBTB7B', 'RXRA', 'GLI2', 'KLF5']",38.55555555555556
"['SOX12', 'STAT3', 'DBP', 'EHF', 'RARB', 'PBX1', 'ETS1', 'TCF7L2', 'ID1', 'STAT4']",38.5
"['SOX12', 'STAT3', 'DBP', 'EHF', 'MSC', 'STAT4', 'ETS1', 'ID1']",38.5
"['SOX12', 'STAT3', 'DBP', 'EHF', 'RARB', 'ZBTB7B', 'TCF7L2', 'GLI2', 'KLF5']",38.22222222222222
"['SOX12', 'STAT3', 'DBP', 'EHF', 'RARB', 'PBX1', 'NFIB', 'RXRA', 'STAT4']",38.111111111111114
"['SOX12', 'STAT3', 'DBP', 'EHF', 'RARB', 'PBX1', 'NFIB', 'RXRA', 'GLI2', 'KLF5']",37.9
"['SOX12', 'E2F2', 'DBP', 'TCF7L2', 'SMAD3', 'ZBTB7B', 'NR1D1', 'EHF']",37.875
"['SOX12', 'STAT3', 'DBP', 'EHF', 'RARB', 'ZBTB7B', 'TCF7L2', 'ID1', 'STAT4']",37.77777777777778
"['SOX12', 'STAT3', 'ZBTB38', 'STAT4', 'ETS1', 'RARB', 'PBX1', 'EHF', 'RXRA']",37.666666666666664
"['SOX12', 'STAT3', 'DBP', 'EHF', 'MSC', 'GLI2', 'TGIF1']",37.42857142857143
"['SOX12', 'STAT3', 'ETS2', 'KLF5', 'SMAD3', 'TCF7L2', 'EHF', 'PBX1', 'GLI2', 'RFX3']",37.4
"['SOX12', 'STAT3', 'ETS2', 'KLF5', 'SMAD3', 'TCF7L2', 'EHF', 'PBX1', 'ZNF143']",37.333333333333336
"['SOX12', 'STAT3', 'ETS2', 'KLF5', 'SMAD3', 'TCF7L2', 'EHF', 'ZBTB7B', 'GLI2']",37.333333333333336
"['SOX12', 'STAT3', 'DBP', 'EHF', 'RARB', 'PBX1', 'NFIB', 'TGIF1', 'TCF7L2', 'GLI2', 'KLF5']",37.27272727272727
"['SOX12', 'STAT3', 'DBP', 'EHF', 'MSC', 'STAT4', 'TGIF1', 'ID1']",37.25
"['JUNB', 'STAT3', 'SMAD3', 'GLI2', 'ETS2', 'RFX3', 'PBX1', 'EHF']",37.125
"['SOX12', 'STAT3', 'DBP', 'EHF', 'RARB', 'PBX1', 'NFIB', 'TGIF1', 'TCF7L2', 'ID1', 'STAT4']",36.90909090909091
"['SOX12', 'E2F2', 'DBP', 'TCF7L2', 'RARB', 'EHF', 'PBX1', 'ETS1']",36.875
"['BHLHE40', 'TEAD1', 'DBP', 'STAT4', 'SMAD3', 'ZBTB7B', 'NR1D1', 'RXRA']",36.875
"['SOX12', 'STAT3', 'ZBTB38', 'STAT4', 'ETS1', 'RARB', 'PBX1', 'EHF', 'ID1', 'TCF7L2']",36.8
