node,edge
RFX4,HEY1
RFX4,HEY2
RFX4,HKR1
RFX4,HOXA2
RFX4,HOXA3
RFX4,HOXA4
RFX4,HOXA5
RFX4,HOXB2
RFX4,HOXB3
RFX4,HOXB4
RFX4,HSF2
RFX4,IRF2
RFX4,IRF3
RFX4,IRF7
RFX4,IRF8
RFX4,JDP2
RFX4,JUNB
RFX4,KLF12
RFX4,KLF13
RFX4,KLF5
RFX4,KLF7
RFX4,LMX1A
RFX4,LMX1B
RFX4,MAF
RFX4,MAFF
RFX4,MAX
RFX4,MECOM
RFX4,MEIS1
RFX4,MLX
RFX4,MNT
RFX4,MSX1
RFX4,MSX2
RFX4,MYC
RFX4,MYCN
RFX4,NFATC2
RFX4,NFE2L2
RFX4,NFIA
RFX4,NFIB
RFX4,NFIC
RFX4,NFIX
RFX4,NR1D1
RFX4,NR2F1
RFX4,NR2F2
RFX4,NR3C2
RFX4,NR5A2
RFX4,OLIG3
RFX4,PAX3
RFX4,PBX1
RFX4,PBX3
RFX4,PKNOX2
RFX4,POU3F2
RFX4,POU3F3
RFX4,POU3F4
RFX4,PPARA
RFX4,PPARG
RFX4,PRDM6
RFX4,RARB
RFX4,RELA
RFX4,RFX1
RFX4,RFX2
RFX4,RFX4
RFX4,RFX5
RFX4,RORA
RFX4,RREB1
RFX4,RUNX1
RFX4,RXRA
RFX4,SALL2
RFX4,SMAD1
RFX4,SMAD2
RFX4,SOX10
RFX4,SOX11
RFX4,SOX12
RFX4,SOX13
RFX4,SOX2
RFX4,SOX4
RFX4,SOX5
RFX4,SOX6
RFX4,SOX8
RFX4,SOX9
RFX4,SP2
RFX4,SP3
RFX4,SREBF1
RFX4,SRF
RFX4,STAT3
RFX4,STAT6
RFX4,TCF12
RFX4,TCF4
RFX4,TCF7
RFX4,TCF7L1
RFX4,TEAD1
RFX4,THRA
RFX4,TP53
RFX4,YY1
RFX4,ZBTB20
RFX4,ZBTB4
RFX4,ZBTB46
RFX4,ZBTB7B
RFX4,ZBTB7C
RFX4,ZFP1
RFX4,ZFP41
RFX4,ZIC1
RFX4,ZIC4
RFX4,ZIC5
RFX4,ZNF132
RFX4,ZNF135
RFX4,ZNF136
RFX4,ZNF184
RFX4,ZNF195
RFX4,ZNF213
RFX4,ZNF22
RFX4,ZNF275
RFX4,ZNF311
RFX4,ZNF334
RFX4,ZNF341
RFX4,ZNF35
RFX4,ZNF358
RFX4,ZNF408
RFX4,ZNF470
RFX4,ZNF497
RFX4,ZNF501
RFX4,ZNF502
RFX4,ZNF516
RFX4,ZNF526
RFX4,ZNF573
RFX4,ZNF584
RFX4,ZNF605
RFX4,ZNF606
RFX4,ZNF621
RFX4,ZNF625
RFX4,ZNF664
RFX4,ZNF682
RFX4,ZNF687
RFX4,ZNF709
RFX4,ZNF71
RFX4,ZNF710
RFX4,ZNF771
RFX4,ZNF84
RFX4,ZNF90
RFX4,ZSCAN1
RFX4,ZSCAN2
RFX5,AEBP2
RFX5,ALX4
RFX5,ARNT2
RFX5,ARNTL
RFX5,ATF7
RFX5,BACH2
RFX5,BARX2
RFX5,BCL6
RFX5,BCL6B
RFX5,BCLAF1
RFX5,BHLHE40
RFX5,BHLHE41
RFX5,CAMTA1
RFX5,CEBPB
RFX5,CEBPD
RFX5,CEBPG
RFX5,CREB1
RFX5,CREB5
RFX5,DBP
RFX5,DEAF1
RFX5,E2F7
RFX5,E4F1
RFX5,EBF1
RFX5,EGR3
RFX5,EHF
RFX5,ELF4
RFX5,ELK1
RFX5,ELK3
RFX5,ERF
RFX5,ESRRA
RFX5,ETV6
RFX5,FIZ1
RFX5,FOS
RFX5,FOSL1
RFX5,FOXC1
RFX5,FOXH1
RFX5,FOXJ1
RFX5,FOXJ2
RFX5,FOXK1
RFX5,FOXN2
RFX5,FOXO3
RFX5,FOXP1
RFX5,GLI2
RFX5,GLI3
RFX5,GLIS2
RFX5,GLIS3
RFX5,GMEB2
RFX5,GZF1
RFX5,HBP1
RFX5,HEY1
RFX5,HEY2
RFX5,HIC2
RFX5,HKR1
RFX5,HMBOX1
RFX5,HOXA2
RFX5,HOXA3
RFX5,HOXA4
RFX5,HOXA5
RFX5,HOXB2
RFX5,HOXB3
RFX5,HOXB4
RFX5,HOXD3
RFX5,HSF1
RFX5,HSF2
RFX5,IRF1
RFX5,IRF2
RFX5,IRF3
RFX5,IRF7
RFX5,IRF8
RFX5,JDP2
RFX5,JUN
RFX5,JUNB
RFX5,KLF12
RFX5,KLF13
RFX5,KLF15
RFX5,KLF4
RFX5,KLF5
RFX5,KLF7
RFX5,LMX1A
RFX5,LMX1B
RFX5,MAF
RFX5,MAFF
RFX5,MAFG
RFX5,MAFK
RFX5,MAX
RFX5,MECOM
RFX5,MEF2A
RFX5,MEF2B
RFX5,MEF2D
RFX5,MEIS1
RFX5,MEIS2
RFX5,MLX
RFX5,MNT
RFX5,MSX1
RFX5,MSX2
RFX5,MXI1
RFX5,MYC
RFX5,MYCN
RFX5,MZF1
RFX5,NFATC2
RFX5,NFE2L2
RFX5,NFIA
RFX5,NFIB
RFX5,NFIC
RFX5,NFIX
RFX5,NR1D1
RFX5,NR2F1
RFX5,NR2F2
RFX5,NR3C2
RFX5,NR4A2
RFX5,NR5A2
RFX5,OLIG2
RFX5,OLIG3
RFX5,PAX3
RFX5,PBX1
RFX5,PBX3
RFX5,PEG3
RFX5,PKNOX1
RFX5,PKNOX2
RFX5,POU3F2
RFX5,POU3F3
RFX5,POU3F4
RFX5,PPARA
RFX5,PPARG
RFX5,PRDM6
RFX5,PROX1
RFX5,RARA
RFX5,RARB
RFX5,RARG
RFX5,RELA
RFX5,RFX1
RFX5,RFX2
RFX5,RFX3
RFX5,RFX4
RFX5,RFX5
RFX5,RORA
RFX5,RREB1
RFX5,RUNX1
RFX5,RUNX3
RFX5,RXRA
RFX5,RXRB
RFX5,SMAD1
RFX5,SMAD2
RFX5,SOX1
RFX5,SOX10
RFX5,SOX11
RFX5,SOX12
RFX5,SOX13
RFX5,SOX2
RFX5,SOX4
RFX5,SOX5
RFX5,SOX6
RFX5,SOX8
RFX5,SOX9
RFX5,SP2
RFX5,SP3
RFX5,SPI1
RFX5,SREBF1
RFX5,SRF
RFX5,STAT3
RFX5,STAT6
RFX5,TBX1
RFX5,TCF12
RFX5,TCF4
RFX5,TCF7
RFX5,TCF7L1
RFX5,TCF7L2
RFX5,TEAD1
RFX5,TEF
RFX5,THRA
RFX5,THRB
RFX5,TP53
RFX5,VDR
RFX5,YY1
RFX5,ZBTB20
RFX5,ZBTB38
RFX5,ZBTB4
RFX5,ZBTB46
RFX5,ZBTB7B
RFX5,ZBTB7C
RFX5,ZEB1
RFX5,ZFHX2
RFX5,ZFP1
RFX5,ZFP14
RFX5,ZFP3
RFX5,ZFP41
RFX5,ZFPM1
RFX5,ZIC1
RFX5,ZIC2
RFX5,ZIC3
RFX5,ZIC4
RFX5,ZIC5
RFX5,ZNF132
RFX5,ZNF135
RFX5,ZNF136
RFX5,ZNF143
RFX5,ZNF184
RFX5,ZNF19
RFX5,ZNF213
RFX5,ZNF22
RFX5,ZNF23
RFX5,ZNF232
RFX5,ZNF251
RFX5,ZNF275
RFX5,ZNF302
RFX5,ZNF311
RFX5,ZNF320
RFX5,ZNF334
RFX5,ZNF35
RFX5,ZNF383
RFX5,ZNF397
RFX5,ZNF408
RFX5,ZNF43
RFX5,ZNF433
RFX5,ZNF445
RFX5,ZNF468
RFX5,ZNF470
RFX5,ZNF497
RFX5,ZNF501
RFX5,ZNF502
RFX5,ZNF516
RFX5,ZNF524
RFX5,ZNF526
RFX5,ZNF536
RFX5,ZNF559
RFX5,ZNF57
RFX5,ZNF573
RFX5,ZNF580
RFX5,ZNF581
RFX5,ZNF584
RFX5,ZNF605
RFX5,ZNF606
RFX5,ZNF619
RFX5,ZNF621
RFX5,ZNF625
RFX5,ZNF626
RFX5,ZNF658
RFX5,ZNF662
RFX5,ZNF682
RFX5,ZNF687
RFX5,ZNF689
RFX5,ZNF696
RFX5,ZNF699
RFX5,ZNF709
RFX5,ZNF71
RFX5,ZNF710
RFX5,ZNF740
RFX5,ZNF771
RFX5,ZNF90
RFX5,ZNF91
RFX5,ZSCAN1
RORA,ATF1
RORA,BCL6
RORA,BCL6B
RORA,BCLAF1
RORA,BHLHE40
RORA,BHLHE41
RORA,CAMTA1
RORA,CEBPB
RORA,CEBPD
RORA,CREB1
RORA,CREB5
RORA,DBP
RORA,DEAF1
RORA,E2F1
RORA,E2F3
RORA,E4F1
RORA,EGR3
RORA,EHF
RORA,ERF
RORA,ESRRA
RORA,ETV6
RORA,FIZ1
RORA,FOS
RORA,FOSL1
RORA,FOSL2
RORA,FOXO3
RORA,GLI2
RORA,GLIS2
RORA,GLIS3
RORA,HBP1
RORA,HEY1
RORA,HEY2
RORA,HIC2
RORA,HKR1
RORA,HOXA2
RORA,HOXA3
RORA,HOXA4
RORA,HOXA5
RORA,HOXB2
RORA,HOXB3
RORA,HOXB4
RORA,HOXD3
RORA,HSF1
RORA,HSF2
RORA,ID1
RORA,IRF3
RORA,IRF8
RORA,JDP2
RORA,JUND
RORA,KLF13
RORA,KLF15
RORA,KLF16
RORA,KLF4
RORA,KLF7
RORA,MAF
RORA,MAFF
RORA,MAFG
RORA,MECOM
RORA,MEF2A
RORA,MEF2B
RORA,MEF2D
RORA,MEIS1
RORA,MGA
RORA,MLX
RORA,MNT
RORA,MSX1
RORA,MSX2
RORA,MYCN
RORA,NFATC2
RORA,NFIA
RORA,NFIB
RORA,NFIC
RORA,NFIX
RORA,NR1D1
RORA,NR2F1
RORA,NR5A2
RORA,NRL
RORA,OLIG3
RORA,PAX3
RORA,PAX6
RORA,PBX1
RORA,PBX3
RORA,PKNOX2
RORA,POU3F3
RORA,POU3F4
RORA,PPARA
RORA,PRDM6
RORA,RARA
RORA,RFX1
RORA,RFX4
RORA,RFX5
RORA,RORA
RORA,RREB1
RORA,RUNX1
RORA,RUNX3
RORA,RXRA
RORA,RXRB
RORA,SMAD1
RORA,SMAD3
RORA,SOX11
RORA,SOX13
RORA,SOX15
RORA,SOX2
RORA,SOX4
RORA,SOX5
RORA,SOX6
RORA,SOX8
RORA,SOX9
RORA,SP1
RORA,SP3
RORA,SPI1
RORA,SREBF1
RORA,SRF
RORA,STAT5B
RORA,STAT6
RORA,TBX1
RORA,TCF4
RORA,TCF7
RORA,TCF7L2
RORA,TEAD1
RORA,TFE3
RORA,TFEB
RORA,THRA
RORA,TP53
RORA,VDR
RORA,YY1
RORA,ZBTB20
RORA,ZBTB38
RORA,ZBTB46
RORA,ZBTB7A
RORA,ZBTB7B
RORA,ZBTB7C
RORA,ZFHX2
RORA,ZFP41
RORA,ZFP62
RORA,ZIC1
RORA,ZIC4
RORA,ZIC5
RORA,ZNF143
RORA,ZNF22
RORA,ZNF275
RORA,ZNF311
RORA,ZNF341
RORA,ZNF35
RORA,ZNF397
RORA,ZNF408
RORA,ZNF445
RORA,ZNF470
RORA,ZNF497
RORA,ZNF501
RORA,ZNF502
RORA,ZNF516
RORA,ZNF524
RORA,ZNF526
RORA,ZNF536
RORA,ZNF574
RORA,ZNF579
RORA,ZNF580
RORA,ZNF581
RORA,ZNF621
RORA,ZNF678
RORA,ZNF687
RORA,ZNF709
RORA,ZNF71
RORA,ZNF710
RORA,ZNF823
RREB1,AEBP2
RREB1,ALX4
RREB1,ARNTL
RREB1,ATF3
RREB1,ATF4
RREB1,ATF6
RREB1,ATF7
RREB1,BACH2
RREB1,BBX
RREB1,BCL6
RREB1,BCL6B
RREB1,BCLAF1
RREB1,BHLHE40
RREB1,BHLHE41
RREB1,CAMTA1
RREB1,CEBPB
RREB1,CEBPD
RREB1,CEBPG
RREB1,CREB3
RREB1,CREB5
RREB1,CUX2
RREB1,DBP
RREB1,DEAF1
RREB1,E2F1
RREB1,E2F3
RREB1,E2F7
RREB1,E4F1
RREB1,EBF1
RREB1,EGR1
RREB1,EGR3
RREB1,EHF
RREB1,ELF2
RREB1,ELK1
RREB1,ELK3
RREB1,ERF
RREB1,ESRRA
RREB1,ESRRG
RREB1,ETV6
RREB1,FIZ1
RREB1,FOS
RREB1,FOSL1
RREB1,FOSL2
RREB1,FOXC1
RREB1,FOXH1
RREB1,FOXJ1
RREB1,FOXJ2
RREB1,FOXK1
RREB1,FOXN2
RREB1,FOXO3
RREB1,FOXP1
RREB1,GLI2
RREB1,GLI3
RREB1,GLIS2
RREB1,GLIS3
RREB1,GMEB2
RREB1,HBP1
RREB1,HEY1
RREB1,HEY2
RREB1,HIC2
RREB1,HKR1
RREB1,HOXA2
RREB1,HOXA3
RREB1,HOXA4
RREB1,HOXA5
RREB1,HOXB2
RREB1,HOXB3
RREB1,HOXB4
RREB1,HOXD3
RREB1,HSF1
RREB1,HSF2
RREB1,ID1
RREB1,IRF1
RREB1,IRF2
RREB1,IRF3
RREB1,IRF7
RREB1,IRF8
RREB1,IRX3
RREB1,JDP2
RREB1,JUN
RREB1,JUNB
RREB1,JUND
RREB1,KLF12
RREB1,KLF13
RREB1,KLF15
RREB1,KLF16
RREB1,KLF3
RREB1,KLF4
RREB1,KLF7
RREB1,LMX1A
RREB1,MAF
RREB1,MAFF
RREB1,MAFG
RREB1,MAFK
RREB1,MAX
RREB1,MECOM
RREB1,MEF2A
RREB1,MEF2B
RREB1,MEF2C
RREB1,MEF2D
RREB1,MEIS1
RREB1,MEIS2
RREB1,MGA
RREB1,MLX
RREB1,MNT
RREB1,MSX1
RREB1,MSX2
RREB1,MXI1
RREB1,MYC
RREB1,MYCN
RREB1,MZF1
RREB1,NFATC1
RREB1,NFATC2
RREB1,NFE2L2
RREB1,NFIA
RREB1,NFIB
RREB1,NFIC
RREB1,NFIL3
RREB1,NFIX
RREB1,NFKB2
RREB1,NFYA
RREB1,NR1D1
RREB1,NR2F1
RREB1,NR2F2
RREB1,NR3C2
RREB1,NR4A2
RREB1,NR5A2
RREB1,NRL
RREB1,OLIG3
RREB1,PAX3
RREB1,PAX6
RREB1,PBX1
RREB1,PBX3
RREB1,PKNOX2
RREB1,POU3F2
RREB1,POU3F3
RREB1,POU3F4
RREB1,PPARA
RREB1,PRDM6
RREB1,RARA
RREB1,RARB
RREB1,RARG
RREB1,RELA
RREB1,RFX1
RREB1,RFX2
RREB1,RFX3
RREB1,RFX4
RREB1,RFX5
RREB1,RORA
RREB1,RREB1
RREB1,RUNX1
RREB1,RUNX3
RREB1,RXRA
RREB1,RXRB
RREB1,SALL1
RREB1,SALL2
RREB1,SATB1
RREB1,SMAD2
RREB1,SMAD3
RREB1,SOX1
RREB1,SOX10
RREB1,SOX12
RREB1,SOX13
RREB1,SOX15
RREB1,SOX2
RREB1,SOX4
RREB1,SOX5
RREB1,SOX6
RREB1,SOX8
RREB1,SOX9
RREB1,SP1
RREB1,SP2
RREB1,SP3
RREB1,SPI1
RREB1,SREBF1
RREB1,SRF
RREB1,STAT3
RREB1,STAT5A
RREB1,STAT5B
RREB1,STAT6
RREB1,TCF4
RREB1,TCF7
RREB1,TCF7L1
RREB1,TCF7L2
RREB1,TEAD1
RREB1,TEAD3
RREB1,TEF
RREB1,TFAP4
RREB1,TFE3
RREB1,TFEB
RREB1,TGIF1
RREB1,THRA
RREB1,THRB
RREB1,TP53
RREB1,VDR
RREB1,YY1
RREB1,ZBTB20
RREB1,ZBTB38
RREB1,ZBTB4
RREB1,ZBTB46
RREB1,ZBTB7A
RREB1,ZBTB7B
RREB1,ZBTB7C
RREB1,ZEB1
RREB1,ZFHX2
RREB1,ZFP1
RREB1,ZFP3
RREB1,ZFP41
RREB1,ZIC1
RREB1,ZIC2
RREB1,ZIC3
RREB1,ZIC4
RREB1,ZIC5
RREB1,ZIK1
RREB1,ZNF135
RREB1,ZNF136
RREB1,ZNF143
RREB1,ZNF19
RREB1,ZNF195
RREB1,ZNF213
RREB1,ZNF22
RREB1,ZNF23
RREB1,ZNF232
RREB1,ZNF251
RREB1,ZNF254
RREB1,ZNF275
RREB1,ZNF287
RREB1,ZNF302
RREB1,ZNF311
RREB1,ZNF329
RREB1,ZNF334
RREB1,ZNF341
RREB1,ZNF343
RREB1,ZNF383
RREB1,ZNF397
RREB1,ZNF408
RREB1,ZNF41
RREB1,ZNF433
RREB1,ZNF470
RREB1,ZNF497
RREB1,ZNF516
RREB1,ZNF521
RREB1,ZNF524
RREB1,ZNF526
RREB1,ZNF530
RREB1,ZNF536
RREB1,ZNF549
RREB1,ZNF558
RREB1,ZNF568
RREB1,ZNF574
RREB1,ZNF579
RREB1,ZNF580
RREB1,ZNF581
RREB1,ZNF585A
RREB1,ZNF606
RREB1,ZNF621
RREB1,ZNF625
RREB1,ZNF629
RREB1,ZNF687
RREB1,ZNF689
RREB1,ZNF696
RREB1,ZNF709
RREB1,ZNF71
RREB1,ZNF710
RREB1,ZNF740
RREB1,ZNF771
RREB1,ZNF785
RREB1,ZNF8
RREB1,ZNF84
RREB1,ZNF91
RREB1,ZSCAN1
RREB1,ZSCAN18
RUNX1,ARNTL
RUNX1,ATF7
RUNX1,BCL6
RUNX1,BCL6B
RUNX1,BHLHE40
RUNX1,CAMTA1
RUNX1,CEBPD
RUNX1,CREB5
RUNX1,DBP
RUNX1,DEAF1
RUNX1,EHF
RUNX1,ESRRG
RUNX1,FOS
RUNX1,FOSL1
RUNX1,FOXC1
RUNX1,FOXJ1
RUNX1,FOXK1
RUNX1,FOXN2
RUNX1,FOXO3
RUNX1,FOXP1
RUNX1,GLI2
RUNX1,GLIS2
RUNX1,GLIS3
RUNX1,GMEB2
RUNX1,HBP1
RUNX1,HEY1
RUNX1,HIC2
RUNX1,HOXA2
RUNX1,HOXA3
RUNX1,HOXA4
RUNX1,HOXA5
RUNX1,HOXB2
RUNX1,HOXB3
RUNX1,HOXB4
RUNX1,HOXD3
RUNX1,HSF1
RUNX1,HSF2
RUNX1,ID1
RUNX1,IRF2
RUNX1,IRF7
RUNX1,IRF8
RUNX1,IRX3
RUNX1,JDP2
RUNX1,KLF13
RUNX1,KLF5
RUNX1,KLF7
RUNX1,LMX1A
RUNX1,LMX1B
RUNX1,MAFF
RUNX1,MAX
RUNX1,MECOM
RUNX1,MEF2A
RUNX1,MEIS1
RUNX1,MGA
RUNX1,MNT
RUNX1,MSX1
RUNX1,MSX2
RUNX1,MXI1
RUNX1,MYCN
RUNX1,NFATC1
RUNX1,NFATC2
RUNX1,NFIA
RUNX1,NFIB
RUNX1,NR1D1
RUNX1,NR2F1
RUNX1,PAX3
RUNX1,PBX1
RUNX1,PBX3
RUNX1,PEG3
RUNX1,POU3F2
RUNX1,POU3F3
RUNX1,PPARA
RUNX1,PRDM6
RUNX1,RARA
RUNX1,RARB
RUNX1,RARG
RUNX1,RFX1
RUNX1,RFX2
RUNX1,RFX3
RUNX1,RFX4
RUNX1,RORA
RUNX1,RUNX1
RUNX1,RUNX3
RUNX1,RXRA
RUNX1,SALL2
RUNX1,SMAD1
RUNX1,SMAD3
RUNX1,SOX10
RUNX1,SOX13
RUNX1,SOX15
RUNX1,SOX2
RUNX1,SOX5
RUNX1,SOX6
RUNX1,SOX8
RUNX1,SOX9
RUNX1,SP2
RUNX1,SP3
RUNX1,SPI1
RUNX1,SRF
RUNX1,STAT3
RUNX1,STAT6
RUNX1,TCF4
RUNX1,TCF7
RUNX1,TCF7L1
RUNX1,TEAD1
RUNX1,TEF
RUNX1,TFEB
RUNX1,THRA
RUNX1,THRB
RUNX1,TP53
RUNX1,VDR
RUNX1,ZBTB20
RUNX1,ZBTB4
RUNX1,ZBTB46
RUNX1,ZBTB7C
RUNX1,ZFHX2
RUNX1,ZFP62
RUNX1,ZIC1
RUNX1,ZIC2
RUNX1,ZIC4
RUNX1,ZIC5
RUNX1,ZNF143
RUNX1,ZNF18
RUNX1,ZNF22
RUNX1,ZNF275
RUNX1,ZNF311
RUNX1,ZNF334
RUNX1,ZNF408
RUNX1,ZNF516
RUNX1,ZNF558
RUNX1,ZNF613
RUNX1,ZNF621
RUNX1,ZNF649
RUNX1,ZNF672
RUNX1,ZNF692
RUNX1,ZNF710
RUNX1,ZNF740
RUNX2,AEBP2
RUNX2,ARNTL
RUNX2,ATF7
RUNX2,BACH2
RUNX2,BCL6
RUNX2,BCL6B
RUNX2,BCLAF1
RUNX2,BHLHE40
RUNX2,CAMTA1
RUNX2,CEBPB
RUNX2,CEBPD
RUNX2,CEBPG
RUNX2,CREB1
RUNX2,CREB5
RUNX2,DBP
RUNX2,DEAF1
RUNX2,E2F1
RUNX2,E2F6
RUNX2,EBF1
RUNX2,EGR3
RUNX2,EHF
RUNX2,ESRRG
RUNX2,ETV6
RUNX2,FIZ1
RUNX2,FOS
RUNX2,FOSL1
RUNX2,FOXC1
RUNX2,FOXH1
RUNX2,FOXJ1
RUNX2,FOXK1
RUNX2,FOXN2
RUNX2,FOXO3
RUNX2,FOXP1
RUNX2,GLI2
RUNX2,GLIS3
RUNX2,GMEB2
RUNX2,GZF1
RUNX2,HBP1
RUNX2,HEY1
RUNX2,HEY2
RUNX2,HOXA2
RUNX2,HOXA3
RUNX2,HOXA4
RUNX2,HOXA5
RUNX2,HOXB2
RUNX2,HOXB3
RUNX2,HOXB4
RUNX2,HOXD3
RUNX2,HSF1
RUNX2,HSF2
RUNX2,ID1
RUNX2,IRF2
RUNX2,IRF3
RUNX2,IRF7
RUNX2,IRF8
RUNX2,IRX3
RUNX2,JDP2
RUNX2,JUN
RUNX2,JUNB
RUNX2,JUND
RUNX2,KLF12
RUNX2,KLF13
RUNX2,KLF15
RUNX2,KLF4
RUNX2,KLF5
RUNX2,KLF7
RUNX2,LMX1A
RUNX2,LMX1B
RUNX2,MAF
RUNX2,MAFF
RUNX2,MAX
RUNX2,MECOM
RUNX2,MEF2A
RUNX2,MEF2B
RUNX2,MEIS1
RUNX2,MEIS2
RUNX2,MGA
RUNX2,MLX
RUNX2,MNT
RUNX2,MSX1
RUNX2,MSX2
RUNX2,MXI1
RUNX2,MYCN
RUNX2,MZF1
RUNX2,NFATC1
RUNX2,NFATC2
RUNX2,NFIA
RUNX2,NFIB
RUNX2,NFIC
RUNX2,NR1D1
RUNX2,NR2F1
RUNX2,NR3C2
RUNX2,NR4A2
RUNX2,NRL
RUNX2,PAX3
RUNX2,PAX6
RUNX2,PBX1
RUNX2,PBX3
RUNX2,PKNOX1
RUNX2,PKNOX2
RUNX2,POU2F1
RUNX2,POU3F2
RUNX2,POU3F3
RUNX2,POU3F4
RUNX2,PPARA
RUNX2,PRDM6
RUNX2,RARA
RUNX2,RARB
RUNX2,RARG
RUNX2,RELA
RUNX2,RFX1
RUNX2,RFX2
RUNX2,RFX4
RUNX2,RORA
RUNX2,RREB1
RUNX2,RUNX1
RUNX2,RUNX3
RUNX2,RXRA
RUNX2,RXRB
RUNX2,SALL2
RUNX2,SMAD3
RUNX2,SOX10
RUNX2,SOX11
RUNX2,SOX13
RUNX2,SOX15
RUNX2,SOX2
RUNX2,SOX4
RUNX2,SOX5
RUNX2,SOX6
RUNX2,SOX8
RUNX2,SOX9
RUNX2,SP1
RUNX2,SP2
RUNX2,SP3
RUNX2,SPI1
RUNX2,SREBF1
RUNX2,SRF
RUNX2,STAT3
RUNX2,STAT5B
RUNX2,STAT6
RUNX2,TCF4
RUNX2,TCF7
RUNX2,TCF7L1
RUNX2,TEAD1
RUNX2,TEF
RUNX2,TFEB
RUNX2,THRA
RUNX2,THRB
RUNX2,TP53
RUNX2,ZBTB20
RUNX2,ZBTB38
RUNX2,ZBTB46
RUNX2,ZBTB7C
RUNX2,ZFHX2
RUNX2,ZFP41
RUNX2,ZFP62
RUNX2,ZIC1
RUNX2,ZIC4
RUNX2,ZIC5
RUNX2,ZIK1
RUNX2,ZNF143
RUNX2,ZNF19
RUNX2,ZNF213
RUNX2,ZNF22
RUNX2,ZNF23
RUNX2,ZNF251
RUNX2,ZNF275
RUNX2,ZNF311
RUNX2,ZNF320
RUNX2,ZNF334
RUNX2,ZNF341
RUNX2,ZNF383
RUNX2,ZNF408
RUNX2,ZNF41
RUNX2,ZNF468
RUNX2,ZNF470
RUNX2,ZNF516
RUNX2,ZNF521
RUNX2,ZNF524
RUNX2,ZNF530
RUNX2,ZNF536
RUNX2,ZNF549
RUNX2,ZNF558
RUNX2,ZNF573
RUNX2,ZNF579
RUNX2,ZNF585A
RUNX2,ZNF613
RUNX2,ZNF621
RUNX2,ZNF629
RUNX2,ZNF649
RUNX2,ZNF672
RUNX2,ZNF689
RUNX2,ZNF692
RUNX2,ZNF696
RUNX2,ZNF709
RUNX2,ZNF71
RUNX2,ZNF710
RUNX2,ZNF740
RUNX2,ZNF785
RUNX3,AEBP2
RUNX3,AR
RUNX3,ARNTL
RUNX3,ATF6
RUNX3,ATF7
RUNX3,BACH2
RUNX3,BCL6
RUNX3,BCL6B
RUNX3,BCLAF1
RUNX3,BHLHE40
RUNX3,CAMTA1
RUNX3,CEBPB
RUNX3,CEBPD
RUNX3,CREB5
RUNX3,DBP
RUNX3,DEAF1
RUNX3,EGR3
RUNX3,EHF
RUNX3,ETV6
RUNX3,FIZ1
RUNX3,FOS
RUNX3,FOSL1
RUNX3,FOSL2
RUNX3,FOXC1
RUNX3,FOXH1
RUNX3,FOXJ1
RUNX3,FOXK1
RUNX3,FOXN2
RUNX3,FOXO3
RUNX3,FOXP1
RUNX3,GLI2
RUNX3,GLIS3
RUNX3,GZF1
RUNX3,HEY1
RUNX3,HEY2
RUNX3,HOXA2
RUNX3,HOXA3
RUNX3,HOXA4
RUNX3,HOXA5
RUNX3,HOXB2
RUNX3,HOXB3
RUNX3,HOXB4
RUNX3,HOXD3
RUNX3,HSF1
RUNX3,HSF2
RUNX3,IRF7
RUNX3,IRF8
RUNX3,JDP2
RUNX3,KLF13
RUNX3,KLF15
RUNX3,KLF5
RUNX3,KLF7
RUNX3,LMX1A
RUNX3,LMX1B
RUNX3,MAFF
RUNX3,MAX
RUNX3,MECOM
RUNX3,MEF2A
RUNX3,MEF2B
RUNX3,MEIS1
RUNX3,MGA
RUNX3,MLX
RUNX3,MNT
RUNX3,MSX1
RUNX3,MXI1
RUNX3,MYC
RUNX3,MYCN
RUNX3,MZF1
RUNX3,NFATC1
RUNX3,NFIA
RUNX3,NFIB
RUNX3,NFIX
RUNX3,NR1D1
RUNX3,NR2F1
RUNX3,NR2F2
RUNX3,NRL
RUNX3,OLIG3
RUNX3,PAX3
RUNX3,PBX1
RUNX3,PBX3
RUNX3,POU2F1
RUNX3,POU3F2
RUNX3,POU3F3
RUNX3,POU3F4
RUNX3,PPARA
RUNX3,PRDM6
RUNX3,RARA
RUNX3,RARB
RUNX3,RELA
RUNX3,RFX1
RUNX3,RFX2
RUNX3,RFX4
RUNX3,RORA
RUNX3,RUNX1
RUNX3,RUNX3
RUNX3,RXRA
RUNX3,SMAD3
RUNX3,SOX1
RUNX3,SOX13
RUNX3,SOX2
RUNX3,SOX5
RUNX3,SOX6
RUNX3,SOX8
RUNX3,SOX9
RUNX3,SP3
RUNX3,SPI1
RUNX3,SRF
RUNX3,STAT3
RUNX3,STAT5A
RUNX3,STAT5B
RUNX3,STAT6
RUNX3,TCF4
RUNX3,TCF7
RUNX3,TEAD1
RUNX3,TEF
RUNX3,THRA
RUNX3,VDR
RUNX3,ZBTB38
RUNX3,ZBTB46
RUNX3,ZBTB7A
RUNX3,ZFHX2
RUNX3,ZFP1
RUNX3,ZFP41
RUNX3,ZIC1
RUNX3,ZIC4
RUNX3,ZIC5
RUNX3,ZNF143
RUNX3,ZNF18
RUNX3,ZNF19
RUNX3,ZNF22
RUNX3,ZNF23
RUNX3,ZNF236
RUNX3,ZNF275
RUNX3,ZNF311
RUNX3,ZNF334
RUNX3,ZNF35
RUNX3,ZNF383
RUNX3,ZNF408
